LAT;-29,11099;;;;;;;;
LONG;-51,40176;;;;;;;;
;Temperatura do Ar [°C];Ponto de orvalho [°C];Radiação Solar [W/m2];Umidade Relativa do Ar [%];Precipitação [mm];Molhamento Foliar [min];Velocidade do Vento [m/s];Bateria [mV];Daily ET0 [mm]
Data/Horário;avg;avg;avg;avg;sum;time;avg;last;
2015-06-10 04:00:00;16,23;13,2;0;83,27;0;0;0,2;6582;
2015-06-10 03:00:00;16,92;13,3;0;80,53;0;0;0,2;6590;
2015-06-10 02:00:00;17,44;13,5;0;79,01;0;0;0,1;6582;
2015-06-10 01:00:00;18,04;13,8;0;77,11;0;0;0,1;6582;
2015-06-10 00:00:00;18,19;14,1;0;77,92;0;0;0;6582;1,7
2015-06-09 23:00:00;18,6;14,4;0;77,41;0;0;0,1;6590;
2015-06-09 22:00:00;19,32;14,5;0;74,29;0;0;0,2;6590;
2015-06-09 21:00:00;20,39;14,3;0;68,89;0;0;0,2;6600;
2015-06-09 20:00:00;20,75;14,8;0;69,6;0;0;0,4;6610;
2015-06-09 19:00:00;21,47;14,6;0;65,57;0;0;0,2;6650;
2015-06-09 18:00:00;22,65;14,7;11;61,57;0;0;0,3;6708;
2015-06-09 17:00:00;24,77;14,2;132;52,52;0;0;1,1;6972;
2015-06-09 16:00:00;25,54;13,7;303;48,65;0;0;1,6;6982;
2015-06-09 15:00:00;25,57;14,6;442;51,77;0;0;1,6;6982;
2015-06-09 14:00:00;24,87;16;531;58,67;0;0;1,5;6982;
2015-06-09 13:00:00;23,89;16,4;554;63,52;0;0;1,4;6982;
2015-06-09 12:00:00;22,33;16,2;517;69,2;0;0;1;6982;
2015-06-09 11:00:00;20,73;15,7;422;73,76;0;0;0,8;6992;
2015-06-09 10:00:00;18,92;14,9;282;78,36;0;0;0,4;6992;
2015-06-09 09:00:00;16,7;14,4;125;87,13;0;45;0;6992;
2015-06-09 08:00:00;14,88;13,7;12;93,49;0;35;0;6650;
2015-06-09 07:00:00;14,92;13,6;0;92,55;0;0;0;6572;
2015-06-09 06:00:00;15,14;13,4;0;90,6;0;0;0;6582;
2015-06-09 05:00:00;15,73;13,6;0;88,13;0;0;0;6582;
2015-06-09 04:00:00;15,96;13,6;0;86,88;0;0;0;6572;
2015-06-09 03:00:00;16,36;13,6;0;85,02;0;0;0;6582;
2015-06-09 02:00:00;16,72;13,8;0;83,55;0;0;0;6582;
2015-06-09 01:00:00;17,3;13,8;0;80,88;0;0;0;6600;
2015-06-09 00:00:00;17,88;13,9;0;78,35;0;0;0;6590;1,6
2015-06-08 23:00:00;18,5;14;0;75,78;0;0;0;6590;
2015-06-08 22:00:00;18,89;13,9;0;73,48;0;0;0;6610;
2015-06-08 21:00:00;19,83;13,7;0;68,6;0;0;0;6600;
2015-06-08 20:00:00;19,78;13,3;0;67,2;0;0;0;6630;
2015-06-08 19:00:00;20,98;12,9;0;60,91;0;0;0;6660;
2015-06-08 18:00:00;22,21;13,3;16;58,06;0;0;0,1;6718;
2015-06-08 17:00:00;24,29;13,6;138;52,1;0;0;0,6;6972;
2015-06-08 16:00:00;25,17;14,4;298;51,91;0;0;0,9;6982;
2015-06-08 15:00:00;25,2;15,1;441;54,14;0;0;1,3;6982;
2015-06-08 14:00:00;24,81;14,1;533;52,06;0;0;1,3;6982;
2015-06-08 13:00:00;24,95;14,1;562;51,71;0;0;0,7;6982;
2015-06-08 12:00:00;23,37;13,3;525;53,83;0;0;0,7;6982;
2015-06-08 11:00:00;21,54;12,9;430;58,54;0;0;0,4;6992;
2015-06-08 10:00:00;18,87;12,5;287;67,32;0;0;0,5;6992;
2015-06-08 09:00:00;16,73;12,3;120;75,89;0;0;0,3;6992;
2015-06-08 08:00:00;14,76;12,1;9;85,12;0;0;0;6630;
2015-06-08 07:00:00;14,45;12,2;0;87,05;0;0;0;6552;
2015-06-08 06:00:00;14,94;12,5;0;86,34;0;0;0,1;6562;
2015-06-08 05:00:00;15,77;12,7;0;83,13;0;0;0,5;6552;
2015-06-08 04:00:00;16,4;12,9;0;80,84;0;0;0,1;6552;
2015-06-08 03:00:00;16,87;13;0;78,94;0;0;0,2;6572;
2015-06-08 02:00:00;17,38;13,2;0;77,7;0;0;0,2;6582;
2015-06-08 01:00:00;17,7;13,3;0;76,71;0;0;0,1;6582;
2015-06-08 00:00:00;18,18;13,6;0;75,66;0;0;0;6590;1,6
2015-06-07 23:00:00;19,16;13,8;0;71,97;0;0;0,1;6590;
2015-06-07 22:00:00;19,13;14,2;0;74,07;0;0;0;6600;
2015-06-07 21:00:00;20;13,9;0;68,97;0;0;0;6610;
2015-06-07 20:00:00;21,33;13,7;0;62,49;0;0;0;6620;
2015-06-07 19:00:00;21,31;13,7;0;62,61;0;0;0;6630;
2015-06-07 18:00:00;22,27;13,9;0;60,05;0;0;0,2;6640;
2015-06-07 17:00:00;24,24;14,3;113;54,5;0;0;0,7;6962;
2015-06-07 16:00:00;24,84;13,9;297;51,18;0;0;1,4;6982;
2015-06-07 15:00:00;24,75;14;446;51,87;0;0;1,9;6982;
2015-06-07 14:00:00;24,17;14,7;538;56,45;0;0;1,3;6982;
2015-06-07 13:00:00;22,79;15,1;525;62,56;0;0;0,9;6982;
2015-06-07 12:00:00;22,03;14,9;508;64,56;0;0;0,6;6982;
2015-06-07 11:00:00;20,8;14,3;434;67,15;0;0;0,3;6992;
2015-06-07 10:00:00;18,58;13,8;286;74,82;0;0;0,3;6992;
2015-06-07 09:00:00;16,34;13,2;112;83,01;0;45;0,1;6992;
2015-06-07 08:00:00;14,79;12,7;11;88,45;0;60;0,4;6640;
2015-06-07 07:00:00;14,72;12,6;0;88,26;0;60;0,2;6552;
2015-06-07 06:00:00;14,57;12,7;0;89,49;0;60;0;6572;
2015-06-07 05:00:00;15,04;12,9;0;88,13;0;60;0,1;6562;
2015-06-07 04:00:00;14,71;13,3;0;92,05;0;10;0;6582;
2015-06-07 03:00:00;14,73;13,3;0;92,35;0;0;0;6582;
2015-06-07 02:00:00;15,64;13,3;0;86,95;0;0;0,1;6582;
2015-06-07 01:00:00;16,15;13,3;0;84,22;0;0;0,1;6600;
2015-06-07 00:00:00;17,17;13,2;0;78,67;0;0;0,1;6590;1,7
2015-06-06 23:00:00;18,03;13,3;0;74,53;0;0;0;6610;
2015-06-06 22:00:00;18,34;13,4;0;74,09;0;0;0,5;6620;
2015-06-06 21:00:00;19,27;13,6;0;70,45;0;0;1,5;6630;
2015-06-06 20:00:00;19,53;13,7;0;70,19;0;0;0,8;6640;
2015-06-06 19:00:00;20,5;13,7;0;66,06;0;0;1,3;6668;
2015-06-06 18:00:00;21,31;14,6;18;66,1;0;0;1,2;6728;
2015-06-06 17:00:00;22,79;14,8;131;61,39;0;0;1;6972;
2015-06-06 16:00:00;23,5;14,3;269;57,21;0;0;1,6;6992;
2015-06-06 15:00:00;23,89;14,4;376;56,17;0;0;1,9;6992;
2015-06-06 14:00:00;23,67;15;457;59,07;0;0;1,8;6982;
2015-06-06 13:00:00;23,19;15,6;530;63,31;0;0;1,3;6982;
2015-06-06 12:00:00;21,72;14,9;515;66,13;0;0;1,5;6982;
2015-06-06 11:00:00;20,7;14,5;426;68,6;0;0;1;6992;
2015-06-06 10:00:00;18,82;14,2;276;75,25;0;25;0,7;6992;
2015-06-06 09:00:00;17;13,7;100;81,88;0;60;0,5;6982;
2015-06-06 08:00:00;15,5;13,3;11;87,55;0;60;0,3;6650;
2015-06-06 07:00:00;15,67;13,3;0;86,29;0;60;0,4;6552;
2015-06-06 06:00:00;16;13,3;0;85,04;0;60;0,6;6562;
2015-06-06 05:00:00;16,07;13,5;0;85,79;0;60;0,5;6572;
2015-06-06 04:00:00;16,13;13,9;0;87,52;0;60;0,4;6572;
2015-06-06 03:00:00;16,47;14,3;0;88,2;0;60;0,3;6562;
2015-06-06 02:00:00;16,5;15;0;91,71;0;60;0,1;6572;
2015-06-06 01:00:00;16,69;15,5;0;93,81;0;60;0,1;6590;
2015-06-06 00:00:00;16,77;15,9;0;95,56;0;60;0,3;6590;1,2
2015-06-05 23:00:00;17,33;15,9;0;92,32;1,6;60;1;6600;
2015-06-05 22:00:00;19,23;14,7;0;75,91;0;0;0,6;6610;
2015-06-05 21:00:00;19,62;14,5;0;73,6;0;0;0,3;6600;
2015-06-05 20:00:00;19,75;14,5;0;72,5;0;0;0,3;6620;
2015-06-05 19:00:00;20,06;14,5;0;71,03;0;0;0,2;6640;
2015-06-05 18:00:00;20,27;14,5;0;70,17;0;0;0,3;6668;
2015-06-05 17:00:00;20,79;14,8;42;69,32;0;0;0,3;6844;
2015-06-05 16:00:00;21,6;14,9;125;66,56;0;0;0,4;6834;
2015-06-05 15:00:00;22,1;14,7;237;63,8;0;0;0,8;6864;
2015-06-05 14:00:00;21,92;14,8;315;65,22;0,2;0;0,6;6982;
2015-06-05 13:00:00;20,89;15,2;309;70,93;0;0;0,2;6992;
2015-06-05 12:00:00;19,97;14,7;317;72,75;0;0;0,5;6982;
2015-06-05 11:00:00;18,37;14,4;312;78,79;0;55;0,4;6992;
2015-06-05 10:00:00;16,95;14,3;253;85,37;0;60;0,2;6992;
2015-06-05 09:00:00;14,79;13,6;143;93,8;0;60;0,1;6992;
2015-06-05 08:00:00;13,47;13,1;23;99,12;0;60;0,1;6688;
2015-06-05 07:00:00;13,05;12,8;0;99,41;0;60;0;6542;
2015-06-05 06:00:00;13,1;12,8;0;99,18;0;60;0;6552;
2015-06-05 05:00:00;13,41;13;0;98,67;0;60;0;6552;
2015-06-05 04:00:00;13,88;13,3;0;97,63;0,2;60;0;6572;
2015-06-05 03:00:00;14,83;14,1;0;96,76;0;60;0;6582;
2015-06-05 02:00:00;15,36;14,7;0;96,54;0;60;0;6582;
2015-06-05 01:00:00;15,58;14,9;0;96,89;0;60;0;6590;
2015-06-05 00:00:00;15,91;15,1;0;95,7;0;60;0;6590;1,5
2015-06-04 23:00:00;16,22;15,2;0;94,92;0;50;0;6590;
2015-06-04 22:00:00;16,61;15,4;0;93,78;0;0;0;6610;
2015-06-04 21:00:00;17,2;15,5;0;90,36;0;0;0;6610;
2015-06-04 20:00:00;18,42;15,7;0;85,09;0;0;0,5;6630;
2015-06-04 19:00:00;18,47;15,8;0;85,63;0;0;0,1;6630;
2015-06-04 18:00:00;19,57;16;8;80,59;0;0;0,3;6688;
2015-06-04 17:00:00;22,34;15,8;111;67,52;0;0;0,3;6962;
2015-06-04 16:00:00;23,47;15,7;263;62,66;0;0;0,8;6982;
2015-06-04 15:00:00;23,7;15,9;452;62,43;0;0;1,2;6982;
2015-06-04 14:00:00;23,22;15,7;537;63,3;0;0;0,6;6982;
2015-06-04 13:00:00;21,85;15,1;574;66,26;0;0;0,7;6982;
2015-06-04 12:00:00;20,14;14;500;68,78;0;0;0,8;6992;
2015-06-04 11:00:00;19,33;13,4;464;69,45;0;0;0,5;6992;
2015-06-04 10:00:00;16,67;12,5;232;76,99;0;0;0;6992;
2015-06-04 09:00:00;14,8;11,5;91;81,5;0;0;0;6982;
2015-06-04 08:00:00;13,6;11;12;85,72;0;0;0;6630;
2015-06-04 07:00:00;13,69;11;0;84,85;0;0;0;6552;
2015-06-04 06:00:00;14,06;10,8;0;81,67;0;0;0;6572;
2015-06-04 05:00:00;14,19;10,6;0;79,75;0;0;0,1;6572;
2015-06-04 04:00:00;14,34;10,4;0;78,13;0;0;0,3;6582;
2015-06-04 03:00:00;14,23;10,4;0;78,47;0;0;0,3;6582;
2015-06-04 02:00:00;14,24;10,4;0;78,79;0;0;0,1;6572;
2015-06-04 01:00:00;14,15;10,5;0;79,95;0;0;0;6590;
2015-06-04 00:00:00;13,91;10,5;0;81,18;0;0;0,2;6600;1,4
2015-06-03 23:00:00;14,17;11,1;0;82,68;0;0;0;6610;
2015-06-03 22:00:00;14,67;11,3;0;80,85;0;0;0,1;6610;
2015-06-03 21:00:00;15,28;11,3;0;77,83;0;0;0;6600;
2015-06-03 20:00:00;15,35;11,2;0;77,04;0;0;0;6630;
2015-06-03 19:00:00;16;11,5;0;75,4;0;0;0;6640;
2015-06-03 18:00:00;17,17;12,3;13;73,77;0;0;0;6708;
2015-06-03 17:00:00;19,81;12,6;142;64,09;0;0;0,3;6972;
2015-06-03 16:00:00;20,53;12;317;58,77;0;0;0,4;6992;
2015-06-03 15:00:00;20,25;12,4;460;61,43;0;0;0,6;6982;
2015-06-03 14:00:00;18,84;12,2;553;66,17;0;0;1;6992;
2015-06-03 13:00:00;17,67;11,8;580;69,65;0;0;1,2;6992;
2015-06-03 12:00:00;15,83;11;544;74,15;0;0;1,2;6992;
2015-06-03 11:00:00;13,81;10;449;79;0;0;1;7000;
2015-06-03 10:00:00;11,28;8,8;306;85,88;0;0;0,8;7000;
2015-06-03 09:00:00;9,44;7,7;147;90,18;0;0;0,7;7000;
2015-06-03 08:00:00;7,8;7;12;95,27;0;0;0,1;6640;
2015-06-03 07:00:00;7,72;6,9;0;95,43;0;0;0,2;6562;
2015-06-03 06:00:00;8,13;7;0;93,69;0,2;0;0;6572;
2015-06-03 05:00:00;8,6;7;0;90,59;0;0;0;6582;
2015-06-03 04:00:00;8,91;7;0;88,63;0;0;0,1;6582;
2015-06-03 03:00:00;9,36;7,1;0;86,53;0;0;0;6572;
2015-06-03 02:00:00;9,71;7,5;0;86,82;0;0;0;6600;
2015-06-03 01:00:00;10,54;7,9;0;84,59;0;0;0,1;6600;
2015-06-03 00:00:00;11,95;8,3;0;79,13;0;0;0,3;6590;1,4
2015-06-02 23:00:00;12;8,3;0;78,76;0;0;0,2;6610;
2015-06-02 22:00:00;12,67;8,2;0;74,91;0;0;0,4;6620;
2015-06-02 21:00:00;13,61;7,3;0;66,84;0;0;0;6610;
2015-06-02 20:00:00;14,68;6,7;0;59,49;0;0;0;6650;
2015-06-02 19:00:00;15,99;5,8;0;51,7;0;0;0,1;6660;
2015-06-02 18:00:00;17,12;6,5;14;50,48;0;0;0,1;6738;
2015-06-02 17:00:00;19,78;7;150;44,28;0;0;0,3;6942;
2015-06-02 16:00:00;20,32;7,9;325;45,63;0;0;0,9;6992;
2015-06-02 15:00:00;19,65;8,4;468;49,12;0;0;1,3;6992;
2015-06-02 14:00:00;19,07;10,2;557;57,31;0;0;0,9;6992;
2015-06-02 13:00:00;17,88;10,3;587;61,7;0;0;1;6992;
2015-06-02 12:00:00;15,95;9,5;551;66,18;0;0;1;6992;
2015-06-02 11:00:00;13,5;8,9;456;74,64;0;0;0,9;6992;
2015-06-02 10:00:00;11,08;8,2;310;83,54;0;15;1;7000;
2015-06-02 09:00:00;8,97;7,6;158;92,43;0;60;1;7000;
2015-06-02 08:00:00;7,37;7,1;15;99,03;0;60;0,9;6650;
2015-06-02 07:00:00;7,05;6,9;0;99,55;0;60;0,8;6532;
2015-06-02 06:00:00;6,91;6,7;0;99,22;0;55;0,5;6552;
2015-06-02 05:00:00;6,53;6,1;0;98,58;0;0;0;6562;
2015-06-02 04:00:00;6,63;6,2;0;97,91;0;0;0;6562;
2015-06-02 03:00:00;7,05;6,4;0;96,57;0,2;0;0;6552;
2015-06-02 02:00:00;7,73;6,8;0;94,61;0;0;0;6582;
2015-06-02 01:00:00;8,58;7,2;0;92,05;0;0;0;6582;
2015-06-02 00:00:00;9,14;7,4;0;89,45;0;0;0;6600;1,1
2015-06-01 23:00:00;9,95;7,3;0;84,28;0;0;0;6590;
2015-06-01 22:00:00;10,58;8;0;84,81;0;0;0;6590;
2015-06-01 21:00:00;11,57;9;0;85,43;0;0;0,3;6600;
2015-06-01 20:00:00;12,02;8,7;0;81,15;0;0;0,1;6630;
2015-06-01 19:00:00;12,28;7,3;0;72,54;0;0;0;6640;
2015-06-01 18:00:00;14,4;7,2;15;62,96;0;0;0;6748;
2015-06-01 17:00:00;17,2;8,4;153;56,86;0;0;0,1;6982;
2015-06-01 16:00:00;17,61;9,6;330;60,19;0;0;0,5;6992;
2015-06-01 15:00:00;17,14;9,2;474;60,34;0;0;0,7;6992;
2015-06-01 14:00:00;16,14;10,6;565;70,91;0;0;0,5;6992;
2015-06-01 13:00:00;12,68;11,4;593;93,38;0;0;0,6;6992;
2015-06-01 12:00:00;10,44;10,3;253;100;0;0;0,3;6992;
2015-06-01 11:00:00;9,59;9,5;174;100;0;5;0,2;7000;
2015-06-01 10:00:00;8,87;8,8;110;100;0;50;0;6992;
2015-06-01 09:00:00;8,37;8,3;47;100;0;60;0,1;6894;
2015-06-01 08:00:00;8,15;8,1;7;100;0;60;0,1;6610;
2015-06-01 07:00:00;8,02;7,9;0;100;0;60;0;6542;
2015-06-01 06:00:00;7,84;7,8;0;100;0;60;0,3;6572;
2015-06-01 05:00:00;7,91;7,7;0;99,95;0,2;60;0;6572;
2015-06-01 04:00:00;7,8;7,6;0;99,87;0;60;0;6562;
2015-06-01 03:00:00;7,85;7,7;0;99,77;0;60;0;6562;
2015-06-01 02:00:00;7,91;7,7;0;99,61;0,2;60;0;6590;
2015-06-01 01:00:00;8,86;8,7;0;99,37;0;35;0;6590;
2015-06-01 00:00:00;9,79;9,6;0;99,1;0;0;0;6600;1
2015-05-31 23:00:00;9,91;9,5;0;98,45;0;0;0;6590;
2015-05-31 22:00:00;10,48;9,9;0;97,15;0;0;0;6600;
2015-05-31 21:00:00;11,15;10,3;0;95,9;0;0;0;6610;
2015-05-31 20:00:00;11,84;10,4;0;91,99;0;0;0,4;6630;
2015-05-31 19:00:00;11,86;9,9;0;88,53;0;0;0,5;6650;
2015-05-31 18:00:00;13,07;9,6;12;80,43;0;0;0,3;6718;
2015-05-31 17:00:00;15,24;9,5;102;69,4;0;0;0,6;6982;
2015-05-31 16:00:00;15,64;9;122;65,42;0;0;0,6;6972;
2015-05-31 15:00:00;16,75;9,4;361;62,93;0;0;0,8;6992;
2015-05-31 14:00:00;16;11;514;73,08;0;0;0,8;6992;
2015-05-31 13:00:00;13,65;10,4;429;81,99;0;0;0,3;6992;
2015-05-31 12:00:00;11,7;10;163;90,22;0;0;0,1;6992;
2015-05-31 11:00:00;10,47;9,6;180;95,61;0;55;0,1;6992;
2015-05-31 10:00:00;9,11;8,9;105;99,61;0;60;0;6962;
2015-05-31 09:00:00;8,32;8,1;64;99,9;0;60;0,1;6922;
2015-05-31 08:00:00;7,78;7,6;12;99,88;0;60;0;6640;
2015-05-31 07:00:00;7,42;7,2;0;99,8;0;60;0;6562;
2015-05-31 06:00:00;7,13;7;0;99,67;0;60;0,1;6582;
2015-05-31 05:00:00;7,1;6,9;0;99,47;0,2;60;0;6572;
2015-05-31 04:00:00;6,48;6,2;0;99;0;60;0;6590;
2015-05-31 03:00:00;7,42;7,1;0;99,02;0;60;0;6582;
2015-05-31 02:00:00;7,57;7,4;0;99,25;0;0;0;6600;
2015-05-31 01:00:00;7,46;7,2;0;98,89;0;0;0;6600;
2015-05-31 00:00:00;8,14;7,7;0;98,12;0;0;0;6610;0,9
2015-05-30 23:00:00;8,8;8,2;0;96,85;0,2;0;0;6620;
2015-05-30 22:00:00;9,47;8,5;0;94,73;0;0;0;6610;
2015-05-30 21:00:00;10,27;8,8;0;91,76;0;0;0,3;6630;
2015-05-30 20:00:00;10,37;8,7;0;90,37;0;0;0;6668;
2015-05-30 19:00:00;11,09;8,8;0;87,03;0;0;0;6718;
2015-05-30 18:00:00;13,04;9,1;16;78,09;0;0;0;6786;
2015-05-30 17:00:00;14,91;9,5;160;71,09;0;0;0,3;6962;
2015-05-30 16:00:00;14,77;9,4;325;71,04;0;0;0,4;6992;
2015-05-30 15:00:00;13,84;9,7;476;76,88;0;0;0,9;6992;
2015-05-30 14:00:00;11,85;9,7;349;87,63;0;0;1,2;7000;
2015-05-30 13:00:00;10,47;9,9;204;97,23;0;0;0,8;6992;
2015-05-30 12:00:00;9,67;9,5;120;99,94;0;5;0,6;6992;
2015-05-30 11:00:00;9,47;9,4;94;100;0;60;0,8;6982;
2015-05-30 10:00:00;9,42;9,3;55;100;0;60;0,1;6864;
2015-05-30 09:00:00;9,15;9,1;20;100;0;60;0,1;6688;
2015-05-30 08:00:00;9,21;9,1;0;100;0;60;0,1;6590;
2015-05-30 07:00:00;9,42;9,3;0;99,97;0;60;0,1;6590;
2015-05-30 06:00:00;9,05;8,9;0;99,91;0,2;60;0;6572;
2015-05-30 05:00:00;8,91;8,7;0;99,81;0;60;0;6590;
2015-05-30 04:00:00;8,7;8,5;0;99,69;0;60;0;6590;
2015-05-30 03:00:00;8,62;8,4;0;99,53;0;60;0;6600;
2015-05-30 02:00:00;8,96;8,8;0;99,3;0,2;25;0;6590;
2015-05-30 01:00:00;9,87;9,6;0;99,09;0;0;0;6590;
2015-05-30 00:00:00;9,69;9,3;0;98,61;0;0;0;6610;0,9
2015-05-29 23:00:00;9,81;9,3;0;97,52;0;0;0;6610;
2015-05-29 22:00:00;10,36;9,7;0;96,97;0;0;0;6620;
2015-05-29 21:00:00;10,52;9,9;0;96,88;0;0;0;6630;
2015-05-29 20:00:00;10,94;10;0;95,35;0;0;0;6640;
2015-05-29 19:00:00;11,45;10,3;0;93,79;0;0;0,2;6640;
2015-05-29 18:00:00;12,33;10,6;0;90,57;0;0;0,1;6688;
2015-05-29 17:00:00;13,48;11,2;52;86,96;0;0;0,5;6864;
2015-05-29 16:00:00;13,7;10,9;94;84,45;0;0;0,6;6982;
2015-05-29 15:00:00;14,7;10,9;163;79,01;0;0;0,7;6992;
2015-05-29 14:00:00;15,77;10,6;339;72,54;0;0;0,5;6992;
2015-05-29 13:00:00;15,2;10,9;485;76,36;0;0;0,4;6992;
2015-05-29 12:00:00;13,9;11,1;250;84,27;0;30;0,2;7000;
2015-05-29 11:00:00;13,2;11,4;159;89,96;0;60;0,1;6992;
2015-05-29 10:00:00;12,1;11,4;100;96,31;0;60;0,1;6972;
2015-05-29 09:00:00;11,41;10,8;83;97,36;0;60;0,2;6982;
2015-05-29 08:00:00;10,95;10,6;8;99,13;0,2;60;0,4;6668;
2015-05-29 07:00:00;10,93;10,6;0;99,29;0;60;0;6600;
2015-05-29 06:00:00;11,11;10,8;0;99,44;0,2;60;0;6600;
2015-05-29 05:00:00;11,29;11;0;99,37;0,2;60;0;6610;
2015-05-29 04:00:00;11,27;11;0;99,32;0,2;60;0,2;6610;
2015-05-29 03:00:00;11,26;11;0;99,43;0;60;0,2;6600;
2015-05-29 02:00:00;11,5;11,2;0;99,43;0,2;60;0;6600;
2015-05-29 01:00:00;11,53;11,3;0;99,24;0,2;60;0;6620;
2015-05-29 00:00:00;11,57;11,2;0;99,01;0,2;60;0,1;6610;0,7
2015-05-28 23:00:00;11,74;11,4;0;98,88;1;60;0,2;6620;
2015-05-28 22:00:00;11,69;11,2;0;98,2;0,2;60;0,2;6620;
2015-05-28 21:00:00;11,86;11,3;0;97,87;0,6;60;0,4;6650;
2015-05-28 20:00:00;11,92;11,3;0;97,3;0;60;0,2;6660;
2015-05-28 19:00:00;11,92;11;0;95,53;0;60;0,1;6678;
2015-05-28 18:00:00;11,93;11,1;0;95,51;0;60;0,6;6688;
2015-05-28 17:00:00;12,59;11,7;55;95,24;0;60;1,3;6952;
2015-05-28 16:00:00;13,06;12,2;112;95,72;0,4;60;1,6;6992;
2015-05-28 15:00:00;13,65;12,7;162;94,57;0;60;1,8;6992;
2015-05-28 14:00:00;13,65;12,8;184;95,29;0,2;60;1,9;6992;
2015-05-28 13:00:00;13,76;13,1;157;96,63;0,2;60;1,8;6992;
2015-05-28 12:00:00;13,83;13,2;158;97,34;0,4;60;1,5;6992;
2015-05-28 11:00:00;13,69;13,1;141;97,65;0,6;60;1,7;6992;
2015-05-28 10:00:00;13,07;12,7;81;98,32;0,8;60;1,8;6982;
2015-05-28 09:00:00;12,58;12,2;47;98,66;1;60;2,1;6864;
2015-05-28 08:00:00;12,23;11,9;0;98,37;0,4;60;2,2;6600;
2015-05-28 07:00:00;12,66;12,1;0;97,96;1;5;2,6;6572;
2015-05-28 06:00:00;12,47;12,1;0;98,79;1,2;0;2,5;6572;
2015-05-28 05:00:00;12,26;12;0;99,44;1,2;45;2,4;6572;
2015-05-28 04:00:00;12,08;11,8;0;99,3;0,6;60;1,9;6552;
2015-05-28 03:00:00;12,27;11,9;0;98,95;0;60;2,5;6572;
2015-05-28 02:00:00;13,24;12,8;0;98,37;0,6;60;3,1;6562;
2015-05-28 01:00:00;15,03;14,3;0;96,31;0,8;20;1,6;6582;
2015-05-28 00:00:00;15,78;14,9;0;95,32;0;0;1,3;6590;0,6
2015-05-27 23:00:00;16,16;15,3;0;95,35;0;0;0,7;6590;
2015-05-27 22:00:00;16,36;15,2;0;93,98;0;0;0,3;6590;
2015-05-27 21:00:00;16,53;15,2;0;93,17;0;0;0,7;6600;
2015-05-27 20:00:00;16,86;15,3;0;91,41;0;0;0,7;6620;
2015-05-27 19:00:00;16,8;15,6;0;93,73;0;0;0,2;6640;
2015-05-27 18:00:00;17,18;15,9;0;93,01;0;0;0,8;6668;
2015-05-27 17:00:00;17,54;16,2;19;93,03;0;0;1,6;6766;
2015-05-27 16:00:00;17,66;16,7;38;95,19;0;0;1,6;6874;
2015-05-27 15:00:00;17,45;16,9;93;97,49;0;25;1;6932;
2015-05-27 14:00:00;16,54;16;45;97,73;1,8;60;0,9;6904;
2015-05-27 13:00:00;16,25;15,6;46;97,09;1,8;60;1,7;6854;
2015-05-27 12:00:00;15,79;15,2;50;97,67;1,8;60;1,4;6816;
2015-05-27 11:00:00;15,44;14,8;48;97,59;3,8;15;1,5;6826;
2015-05-27 10:00:00;15,12;14,5;25;97,46;3,8;35;0,6;6708;
2015-05-27 09:00:00;15;14,3;7;96,31;4,8;20;0,6;6590;
2015-05-27 08:00:00;14,93;14,1;0;95,69;1,8;60;0,6;6572;
2015-05-27 07:00:00;15,09;14,1;0;94,61;0,4;60;0,7;6562;
2015-05-27 06:00:00;15,04;14,1;0;95,25;1,4;60;0,9;6572;
2015-05-27 05:00:00;15,19;14,1;0;93,92;0,2;60;0,9;6562;
2015-05-27 04:00:00;15,17;14,1;0;94,3;0,2;60;1,4;6572;
2015-05-27 03:00:00;15,17;14,3;0;95,73;0,6;60;1,2;6572;
2015-05-27 02:00:00;15,27;14,6;0;96,64;2,6;15;1;6562;
2015-05-27 01:00:00;15,51;14,6;0;95,27;2,2;60;1,1;6572;
2015-05-27 00:00:00;16,01;14,5;0;91,4;0,6;60;1,7;6572;0,9
2015-05-26 23:00:00;15,8;14,7;0;94,12;0;60;1,4;6572;
2015-05-26 22:00:00;15,6;14,9;0;96,59;1,4;60;1,6;6582;
2015-05-26 21:00:00;15,83;15,3;0;97,46;4,4;25;1,7;6582;
2015-05-26 20:00:00;16,28;15,8;0;97,97;5,8;60;1;6590;
2015-05-26 19:00:00;16,68;16;0;96,65;18,8;60;1,7;6610;
2015-05-26 18:00:00;16,91;16,2;0;96,56;0,4;60;0,9;6630;
2015-05-26 17:00:00;16,94;16,2;11;96,18;0,2;55;1;6728;
2015-05-26 16:00:00;17,49;16;49;92,34;0;0;1;6826;
2015-05-26 15:00:00;18,25;16,1;75;88,04;0;0;1;6844;
2015-05-26 14:00:00;18,92;16,2;142;85,44;0;0;1,1;6922;
2015-05-26 13:00:00;20,09;16,4;210;80,31;0;0;0,6;6982;
2015-05-26 12:00:00;19,7;16;211;80,05;0;0;0,2;6982;
2015-05-26 11:00:00;18,43;15,6;83;84,1;0;0;0,2;6962;
2015-05-26 10:00:00;17,91;15,2;157;85,13;0;0;0,3;6972;
2015-05-26 09:00:00;16,49;14,5;88;89,22;0;0;0,4;6982;
2015-05-26 08:00:00;15,18;14,1;15;94,26;0;0;0,1;6660;
2015-05-26 07:00:00;14,67;13,8;0;95,69;0;0;0;6572;
2015-05-26 06:00:00;14,79;13,8;0;95,11;0;0;0;6572;
